symbol,LK01,LK02,LK03,LK04_treated,LK05_treated,LK06_treated,log2FoldChange,pvalue,padj,qval
Snx24,244.8934392,233.7149331,248.5459123,215.0377237,189.0684685,186.6214257,-0.301492157,0.014468784,0.079391766,0.103813082
Ppic,24.24687517,28.40733994,48.97456399,38.09239676,40.17704956,58.75118957,0.432813712,0.121127322,0.34389044,0.424236536
Prdm6,1.212343759,0,0,0,1.181677928,0,-0.065466261,0.973326504,NA,1
Cep120,269.1403144,180.7739814,274.2575583,232.2407416,272.9676014,216.5730125,-0.007064343,0.963057208,0.984497347,1
Csnk1g3,523.7325037,588.8066824,822.772675,637.7404491,724.3685701,627.8313395,0.039988699,0.778097658,0.905381244,0.94817789
Gm5507,0,3.873728174,4.897456399,3.686360977,4.726711713,1.151984109,0.126761078,0.895180594,NA,0.99465585
Zfp608,21.82218765,42.61100991,57.54511269,40.54997075,54.3571847,26.49563451,-0.007093423,0.983097231,0.992956814,1
Gm4221,1.212343759,0,2.4487282,3.686360977,1.181677928,3.455952327,1.162168749,0.305933698,NA,0.689690491
Gramd3,1048.677351,1122.089928,1128.8637,951.0811321,922.890462,1242.990854,-0.081555298,0.46140676,0.71686284,0.80601961
Aldh7a1,11342.6882,10261.50593,11302.105,9787.288395,9049.289575,9693.946279,-0.205912545,0.009143857,0.056739387,0.074596776
Mir1258,4.849375034,1.291242725,2.4487282,1.228786992,3.545033785,0,-0.857258267,0.538360904,NA,0.854645188
Phax,421.895628,392.5377883,369.7579581,422.7027254,410.0422411,340.9872963,-0.01394828,0.90311956,0.964205163,0.998731537
Lmnb1,92.13812565,80.05704892,95.50039978,105.6756813,48.44879506,85.24682408,-0.16429285,0.484123506,0.734882214,0.822368503
Marchf3,15.76046886,18.07739814,42.85274349,18.43180489,21.27020271,14.97579342,-0.491414708,0.252614939,0.529220562,0.628252437
C330018D20Rik,209.7354702,176.9002533,202.0200765,154.827161,165.43491,124.4142838,-0.407510958,0.003693972,0.02872376,0.03813781
Prrc1,754.0778178,649.4950905,741.9646445,602.1056263,625.1076241,567.9281658,-0.257986237,0.015164998,0.081949227,0.107095915
Slc12a2,152.7553136,151.0753988,227.7317226,103.2181074,180.796723,171.6456323,-0.221340271,0.342441941,0.622618468,0.721262771
Fbn2,0,0,1.2243641,0,0,2.303968218,0.827075849,0.606785849,0.811392974,0.887273003
Slc27a6,7.274062551,15.4949127,3.673092299,1.228786992,3.545033785,1.151984109,-2.149225618,0.021553053,NA,0.138082754
Isoc1,2058.559702,1769.002533,2197.733559,1596.194303,1796.150451,1459.563866,-0.312909511,0.000751586,0.007952953,0.010596224
Chsy3,64.2542192,50.35846626,75.91057419,65.1257106,85.08081084,65.66309422,0.178154734,0.468397485,0.722896489,0.811608385
Gm4951,2165.245953,2029.833563,2148.758995,1723.98815,2063.209663,1767.143623,-0.191762687,0.076197042,0.254510371,0.320112635
Gm5970,61.82953168,55.52343716,53.87202039,52.83784067,38.99537164,66.81507833,-0.109511428,0.752936433,0.891436314,0.938102954
Gm4841,10.91109383,19.36864087,17.1410974,20.88937887,14.18013514,17.27976164,0.144892922,0.724883002,0.877295507,0.928085329
Gm50237,24.24687517,20.65988359,13.4680051,19.66059188,15.36181307,34.55952327,0.256818872,0.565880594,0.787476866,0.869761871
F830016B08Rik,149.1182823,122.6680588,64.89129729,122.8786992,119.3494708,231.5488059,0.493763922,0.166581191,0.416727627,0.507221574
Iigp1,6984.312393,6525.94073,6097.333217,5707.71558,5937.93159,6312.872918,-0.126720919,0.294718473,0.577230064,0.677487699
BC023105,59.40484417,65.85337895,83.25675878,125.3362732,103.9876577,467.7055483,1.741500888,0.001938891,0.017138657,0.022802492
Smim3,6.061718793,7.747456348,12.243641,12.28786992,17.72516893,23.03968218,1.031592465,0.015979008,0.085109191,0.111096005
Dctn4,397.6487528,365.4216911,441.99544,416.5587904,394.6804281,482.6813417,0.102505061,0.297030026,0.579921093,0.680404633
Rbm22,363.7031276,355.0917493,375.8797786,346.5179319,395.862106,411.258327,0.076658597,0.420624167,0.688321361,0.779724917
Synpo,41.21968779,38.73728174,45.30147169,43.00754473,34.26865992,101.3746016,0.516712692,0.06400348,0.22630126,0.286859037
Ndst1,3468.515493,2839.442751,3538.412248,2958.919078,2974.283346,3071.189635,-0.129183939,0.137572409,0.37240164,0.457066357
Rps14,3238.170179,3878.893145,3393.937285,4783.667761,3519.036871,3647.18169,0.185057022,0.091542444,0.287030387,0.358563009
Cd74,1059.588445,1655.373173,3223.750675,2914.682746,2127.020271,4529.601517,0.68857779,0.059607546,0.215973352,0.274469831
Mir5107,136.9948447,233.7149331,514.2329219,415.3300034,288.3294145,641.6551488,0.604334047,0.137048639,0.371387126,0.455910451
Tcof1,170.94047,163.987826,161.6160612,189.2331968,217.4287388,196.9892827,0.282017633,0.02858268,0.129947679,0.168286571
Arsi,0,0,0,0,0,3.455952327,2.365918416,0.139451387,NA,0.460029919
Camk2a,0,3.873728174,2.4487282,9.830295939,5.908389642,1.151984109,1.424079777,0.091861387,0.287759753,0.359439345
Slc6a7,0,0,3.673092299,0,0,2.303968218,-0.651555748,0.638484038,0.83196983,0.90149923
Pdgfrb,89.71343813,153.6578842,128.5582305,175.7165399,197.340214,229.2448377,0.699330723,0.0001544,0.002146714,0.002868325
Csf1r,796.5098493,1437.153152,1563.512955,3481.153549,6253.439597,6044.460621,2.055171991,6.09E-17,1.14E-14,1.53E-14
Hmgxb3,235.1946892,209.1813214,273.0331942,237.1558895,242.2439753,236.1567424,-0.00505424,0.969031615,0.987462294,1
Slc26a2,122.4467196,113.6293598,139.5775074,108.1332553,118.1677928,155.5178547,0.024807746,0.888984298,0.958000718,0.991495324
Rps2-ps10,2519.25033,2705.153508,5235.380891,471.8542051,2716.677557,350.2031692,-1.563541621,0.007469901,0.048972745,0.064589162
Ppargc1b,160.0293761,139.4542143,134.680051,183.0892619,109.8960473,154.3658706,0.041850672,0.844882273,0.938526522,0.971925498
Gm25301,6.061718793,1.291242725,8.570548698,2.457573985,2.363355857,4.607936437,-0.758203101,0.471143337,NA,0.814129267
Mir378a,1.212343759,0,3.673092299,0,1.181677928,1.151984109,-1.061818814,0.589270136,NA,0.881621363
Arhgef37,224.2835953,250.5010886,217.9368098,260.5028424,154.7998086,231.5488059,-0.099015204,0.590138682,0.802785519,0.881656157
Csnk1a1,1710.617043,1575.316124,1818.180688,1613.397321,1798.513807,1729.128148,0.010257374,0.889329614,0.958018512,0.991533992
Bvht,10.91109383,11.62118452,13.4680051,9.830295939,28.36027028,20.73571396,0.716828344,0.077648466,0.257436458,0.323588436
Pcyox1l,16.97281262,30.98982539,23.2629179,24.57573985,15.36181307,25.3436504,-0.12053415,0.732409242,0.880880125,0.930683269
Grpel2,786.8110993,892.2487227,810.529034,699.1797987,622.7442682,1161.199982,-0.003056241,0.985662644,0.993594443,1
1500015A07Rik,25.45921893,28.40733994,19.5898256,19.66059188,28.36027028,36.86349149,0.216635366,0.503174613,0.749017801,0.834984066
Afap1l1,20.60984389,27.11609722,42.85274349,36.86360977,36.63201578,36.86349149,0.284389333,0.378872339,0.653985467,0.748067325
Ablim3,391.587034,427.4013418,397.9183324,439.9057433,482.1245948,349.0511851,0.062549279,0.626385111,0.823336633,0.896024256
Sh3tc2,2.424687517,16.78615542,3.673092299,2.457573985,11.81677928,5.759920546,-0.166342261,0.794588779,0.914261761,0.953858105
Adrb2,12.12343759,14.20366997,24.487282,31.9484618,47.26711713,35.71150738,1.17665887,0.002205277,0.019074387,0.025355783
Gm9949,0,0,3.673092299,2.457573985,1.181677928,6.911904655,1.516594983,0.155599005,0.402348405,0.490885828
Fbxo38,438.8684406,365.4216911,383.2259632,377.2376067,413.5872749,379.0027719,-0.022695077,0.81261589,0.922531848,0.960435765
Apcdd1,3.637031276,0,2.4487282,0,0,4.607936437,-0.391862885,0.766936012,NA,0.943889491
Napg,392.7993778,431.27507,448.1172605,382.1527546,417.1323087,417.0182475,-0.063883115,0.516083955,0.757562793,0.842436471
Piezo2,8.48640631,9.038699072,12.243641,18.43180489,7.09006757,32.25555506,0.959451575,0.057065181,0.210199848,0.267637596
Gm6789,367.3401588,389.9553028,330.5783069,425.1602994,412.405597,353.6591215,0.130720512,0.240432133,0.515456479,0.614189068
Txnl1,2016.12767,2423.662594,2125.496077,1945.169809,1986.400598,1934.181319,-0.162164931,0.044686197,0.177776891,0.228253728
Wdr7,403.7104716,317.6457102,432.2005272,323.170979,349.7766668,339.8353122,-0.189105467,0.093955268,0.291816565,0.364404631
Gm50106,2.424687517,0,4.897456399,1.228786992,7.09006757,4.607936437,0.80990734,0.355456715,NA,0.732404948
Gm6974,0,0,1.2243641,2.457573985,1.181677928,0,1.433340523,0.470754656,NA,0.813752786
St8sia3os,8.48640631,10.3299418,11.0192769,6.143934962,3.545033785,6.911904655,-0.843992855,0.149699767,0.392562554,0.480261882
St8sia3,15.76046886,14.20366997,4.897456399,31.9484618,11.81677928,11.51984109,0.660840192,0.223433603,0.495197885,0.593109361
Rps15-ps3,1.212343759,0,2.4487282,0,1.181677928,3.455952327,0.344772485,0.799771461,NA,0.956134297
Onecut2,2859.918926,2915.626072,2087.54079,2238.8499,2160.107253,2756.697973,-0.135824084,0.335709072,0.615962311,0.715050343
Amd-ps3,19.39750014,16.78615542,31.83346659,24.57573985,24.8152365,23.03968218,0.08656518,0.803129979,0.918577281,0.957399796
Fech,3714.621276,3274.59155,3963.266591,3310.352158,3413.867535,3792.331687,-0.058636652,0.516896687,0.757971493,0.842669586
Nars,1919.14017,1883.923135,1875.725801,1864.069867,1904.86482,1800.551163,-0.028245546,0.589445411,0.802593288,0.881621363
Atp8b1,580.7126603,476.4685654,511.7841937,476.7693531,512.8482209,672.7587198,0.083856809,0.500865952,0.747102923,0.83343451
Gm6978,2.424687517,6.456213623,6.121820499,3.686360977,4.726711713,6.911904655,0.041756713,0.956435231,NA,1
A330084C13Rik,3.637031276,6.456213623,2.4487282,2.457573985,2.363355857,2.303968218,-0.809763924,0.428852184,NA,0.78543234
Nedd4l,587.9867229,618.5052651,570.5536705,487.828436,511.666543,567.9281658,-0.180557434,0.203957536,0.469072763,0.564457502
Gm29966,107.8985945,317.6457102,166.5135176,543.1238506,408.8605632,329.4674552,1.115022406,0.001042151,0.010376625,0.01382841
Mir122,1.212343759,0,0,1.228786992,2.363355857,0,1.42637997,0.680857699,NA,0.91416559
Alpk2,0,0,1.2243641,0,0,0,-1.027259244,0.706987822,NA,0.921987119
Malt1,162.4540636,112.338117,121.2120459,147.4544391,145.3463852,162.4297594,0.199362632,0.221034604,0.492541649,0.59013149
Gm41760,0,0,3.673092299,8.601508947,0,1.151984109,1.377902453,0.278345407,NA,0.657950904
Zfp532,75.16531303,117.5030879,79.58366649,66.35449759,87.4441667,71.42301477,-0.269553117,0.223491662,0.495263653,0.593109361
Gm50115,4.849375034,1.291242725,4.897456399,0,2.363355857,1.151984109,-1.647419951,0.119011886,0.340577122,0.4205342
Gm50462,6.061718793,3.873728174,6.121820499,7.372721954,7.09006757,2.303968218,0.049555514,0.944173661,NA,1
Oacyl,1.212343759,0,0,4.91514797,1.181677928,0,2.181358773,0.289960256,NA,0.671845027
Sec11c,457.053597,485.5072644,337.9244915,482.913288,465.5811038,437.7539615,0.114975701,0.352231936,0.632314306,0.729895894
Gm50174,7.274062551,2.582485449,2.4487282,6.143934962,5.908389642,1.151984109,0.086082804,0.92079861,NA,1
Lman1,4554.775501,4271.430933,4953.777148,3879.280535,3786.096082,3542.351136,-0.298379674,4.36E-06,0.000101646,0.000135923
Ccbe1,18.18515638,77.47456348,53.87202039,74.95600654,35.45033785,76.0309512,0.32216467,0.389036727,0.662733495,0.756017105
Gm15958,0,1.291242725,0,0,0,1.151984109,-0.065466257,0.973761169,NA,1
Pmaip1,7.274062551,5.164970898,11.0192769,47.9226927,73.26403156,51.83928491,2.876634274,1.01E-12,8.94E-11,1.20E-10
Gm50156,3.637031276,2.582485449,3.673092299,2.457573985,2.363355857,2.303968218,-0.476744405,0.66849209,NA,0.910508782
Gm50166,1.212343759,0,3.673092299,3.686360977,1.181677928,0,-0.039335447,0.976862755,NA,1
Gnal,70.31593799,80.05704892,62.44256909,81.0999415,75.62738741,78.33491942,0.144966061,0.476617492,0.729325495,0.817413887
Gm50169,60.61718793,56.81467988,74.68621009,46.69390571,63.81060813,62.20714189,-0.152371866,0.466092492,0.721216277,0.810315621
Chmp1b,522.5201599,493.2547208,513.0085578,545.5814246,562.4786939,539.1285631,0.107191245,0.229068571,0.502230724,0.600639961
Mppe1,145.481251,134.2892434,171.410974,105.6756813,157.1631645,124.4142838,-0.220242305,0.258447286,0.535625689,0.634885838
Impa2,31.52093772,14.20366997,28.16037429,45.46511872,24.8152365,36.86349149,0.527280096,0.117053063,0.33714663,0.416791439
B430212C06Rik,0,0,0,1.228786992,0,1.151984109,1.792018607,0.263856258,0.542305948,0.641462615
Cidea,0,0,2.4487282,2.457573985,0,1.151984109,0.525364541,0.712203601,0.870742757,0.923470221
Tubb6,175.789845,206.5988359,168.9622458,192.9195578,154.7998086,209.6611079,0.01685955,0.926572767,0.971028552,1
Afg3l2,1652.424543,1483.637891,1493.724202,1357.809627,1314.025856,1380.076963,-0.192579095,0.009358911,0.057753905,0.075887458
Spire1,12.12343759,15.4949127,14.6923692,28.26210083,41.35872749,34.55952327,1.304411251,0.000171281,0.002345907,0.003134514
Gm17669,67.89125048,2.582485449,41.62837939,94.61659842,75.62738741,1.151984109,0.610212988,0.510116085,0.754131625,0.839148961
Cep76,175.789845,169.1527969,145.6993279,131.4802082,194.9768582,129.0222202,-0.106852047,0.539658882,0.771607518,0.855408463
Psmg2,380.6759402,513.9146044,378.3285068,368.6360977,415.9506308,302.9718207,-0.226495589,0.154074894,0.399710499,0.487990972
Ptpn2,192.7626576,162.6965833,148.1480561,207.6650017,192.6135023,208.5091238,0.272949915,0.068584473,0.236882517,0.299397851
4930549G23Rik,31.52093772,19.36864087,41.62837939,20.88937887,36.63201578,31.10357095,-0.063943648,0.839674566,0.935897892,0.971253551
Gm26910,8.48640631,12.91242725,12.243641,3.686360977,7.09006757,9.215872873,-0.740448916,0.216525108,0.487314151,0.584067093
Seh1l,743.166724,777.3281202,658.7078857,670.9176979,706.6434011,737.2698299,-0.042420397,0.652992816,0.839016269,0.905030578
Cep192,75.16531303,98.13444707,97.94912798,115.5059773,87.4441667,81.79087175,0.068687412,0.714105696,0.871647474,0.924237989
Ldlrad4,757.7148491,581.0592261,661.1566139,556.6405076,525.8466781,608.2476096,-0.242982017,0.015866899,0.084667133,0.110613194
Fam210a,1645.15048,1227.971831,1405.569987,1214.041548,1226.58169,1269.486488,-0.206170112,0.033603787,0.144849923,0.18713059
Mir7219,30.30859396,29.69858267,23.2629179,25.80452684,25.99691442,25.3436504,-0.109494221,0.721607406,0.875309533,0.926600936
Rnmt,227.9206266,196.2688941,182.4302509,224.8680196,196.1585361,172.7976164,-0.03297991,0.818523797,0.925626814,0.962389305
Tcf4,252.1675018,265.9960013,247.3215482,310.8831091,300.1461938,404.3464223,0.408862785,0.004852391,0.035382102,0.046882335
Ccdc68,111.5356258,290.529613,99.17349208,100.7605334,154.7998086,67.96706244,-0.630441632,0.097164278,0.298647083,0.372577503
1700061H18Rik,21.82218765,54.23219443,18.3654615,17.20301789,30.72362614,14.97579342,-0.581754224,0.264753163,0.543456401,0.642651937
4930448D08Rik,0,2.582485449,0,1.228786992,2.363355857,0,0.497089218,0.807682063,NA,0.958626867
Rab27b,3.637031276,6.456213623,3.673092299,4.91514797,5.908389642,19.58372986,1.167232164,0.046089762,0.181826872,0.233328794
4930503L19Rik,41.21968779,59.39716533,67.34002549,63.89692361,55.53886263,92.15872873,0.335818313,0.244673622,0.520451508,0.619303934
Stard6,1.212343759,0,2.4487282,1.228786992,7.09006757,4.607936437,1.807314219,0.085981325,NA,0.344589877
Poli,178.2145325,216.9287777,187.3277073,132.7089952,121.7128266,119.8063474,-0.637771939,5.91E-05,0.000956039,0.001278427
Mir6357,20.60984389,15.4949127,20.8141897,11.05908293,10.63510136,5.759920546,-1.060122939,0.025441817,0.119885028,0.155401547
Mbd2,1121.417977,1178.904608,1290.479761,1210.355188,1061.14678,1180.783712,-0.056923195,0.477743005,0.730122922,0.818159886
Gm8934,0,2.582485449,1.2243641,3.686360977,1.181677928,1.151984109,0.670040792,0.636820446,NA,0.90072493
Mex3c,257.0168768,245.3361177,254.6677328,243.2998245,316.6896848,251.1325358,0.099651503,0.428241368,0.693750221,0.784929759
Smad4,431.594378,346.0530502,462.8096297,388.2966896,437.2208335,466.5535642,0.05836632,0.64122519,0.833721404,0.902637696
Elac1,237.6193767,254.3748167,242.4240918,205.2074277,179.6150451,105.982538,-0.58383996,0.001356689,0.012768537,0.017010009
Me2,21.82218765,34.86355356,42.85274349,52.83784067,101.6243018,122.1103156,1.477971368,5.71E-06,0.000127648,0.000170693
Mapk4,9.698750068,18.07739814,3.673092299,14.74544391,17.72516893,23.03968218,0.835323439,0.073505714,0.248092115,0.312585324
Ska1,2.424687517,1.291242725,1.2243641,1.228786992,4.726711713,0,0.260635465,0.822693056,NA,0.96369761
Cxxc1,922.5936002,991.6744125,792.1635726,1046.926518,967.7942233,910.0674462,0.112023269,0.272902387,0.551563668,0.651398181
Mbd1,1268.111571,1413.910783,1384.755797,1103.450719,901.6202593,1468.779739,-0.227111811,0.204941586,0.470631846,0.566020921
Cfap53,2.424687517,1.291242725,3.673092299,1.228786992,3.545033785,2.303968218,-0.063705487,0.957767863,NA,1
Gm14328,0,6.456213623,1.2243641,3.686360977,3.545033785,4.607936437,0.635886431,0.692048021,NA,0.917931936
Myo5b,486.1498472,455.8086818,539.944568,344.0603579,430.1307659,372.0908673,-0.370521317,0.000768557,0.008088394,0.010776892
Scarna17,0,3.873728174,3.673092299,0,0,1.151984109,-2.560136627,0.203010002,NA,0.562903432
Gm23119,4.849375034,10.3299418,2.4487282,3.686360977,4.726711713,2.303968218,-0.711331876,0.399697627,NA,0.765194812
Acaa2,15147.02292,15328.34238,16004.88751,15986.51877,11497.72624,13714.37082,-0.174065352,0.068850131,0.237377186,0.299884284
Gm18786,14.5481251,5.164970898,13.4680051,9.830295939,4.726711713,5.759920546,-0.724583895,0.179857622,0.437326346,0.529264768
Lipg,169.7281262,123.9593016,199.5713483,194.1483448,145.3463852,161.2777753,0.019657458,0.928143406,0.97190502,1
9030625G05Rik,0,6.456213623,0,0,0,3.455952327,-0.857950505,0.582196688,NA,0.877353078
Rpl17,4976.671129,6338.710535,5097.027747,6780.446624,5475.89552,5195.448332,0.088602246,0.40861383,0.678715156,0.77081304
Snord58b,1.212343759,3.873728174,1.2243641,6.143934962,3.545033785,1.151984109,0.784684728,0.530567998,NA,0.850140304
Gm23301,2.424687517,6.456213623,2.4487282,14.74544391,0,8.063888764,1.013685252,0.289114448,NA,0.67103426
Gm26202,4.849375034,5.164970898,2.4487282,2.457573985,1.181677928,2.303968218,-1.067401601,0.3092313,NA,0.692779062
BC031181,1235.37829,1302.863909,1438.627817,1128.026459,1136.774167,1019.505937,-0.276305372,0.002989471,0.024281786,0.03224481
Dym,1055.951414,919.3648199,1164.370259,960.9114281,727.9136039,764.9174485,-0.35647029,0.005057143,0.036448609,0.048221623
Gm20544,6.061718793,0,17.1410974,8.601508947,3.545033785,8.063888764,-0.210588195,0.775638277,0.903961548,0.946992199
Smad7,196.3996889,145.9104279,228.9560867,212.5801497,181.978401,176.2535687,-0.004280524,0.978929973,0.991072711,1
Ctif,500.6979723,577.1854979,547.2907526,485.370862,536.4817795,494.2011828,-0.099521853,0.336896989,0.617037427,0.716247604
Gm10532,19.39750014,9.038699072,13.4680051,6.143934962,11.81677928,11.51984109,-0.507946005,0.256976046,0.534003754,0.633184449
Zbtb7c,23.03453141,18.07739814,18.3654615,13.51665692,67.35564192,14.97579342,0.688437044,0.148428151,0.390342548,0.477627093
Mir6358,0,0,0,0,0,0,0,1,1,1
BC026513,0,0,0,0,2.363355857,1.151984109,2.365205921,0.269620817,NA,0.647483896
Smad2,375.8265651,384.7903319,395.4696042,258.0452684,269.4225677,309.8837254,-0.463832554,5.13E-06,0.000116582,0.000155895
Ier3ip1,283.6884395,320.2281957,263.2382815,302.2816001,243.4256532,256.8924563,-0.111665884,0.351635471,0.631568434,0.728983602
Gm50364,453.4165657,489.3809926,455.4634451,379.6951807,363.9568019,352.5071374,-0.351118467,9.48E-05,0.001434079,0.001917666
Hdhd2,413.4092217,418.3626428,395.4696042,358.8058018,323.7797524,313.3396777,-0.302204313,0.001591691,0.014542328,0.019365055
Pias2,493.4239097,472.5948372,548.5151167,490.28601,573.1137952,575.9920546,0.114496268,0.321542164,0.602055202,0.702030238
Rnf165,1.212343759,2.582485449,6.121820499,0,0,1.151984109,-2.959962175,0.035044474,NA,0.193079745
